Hours Studied,Previous Scores,Extracurricular Activities,Sleep Hours,Sample Question Papers Practiced,Performance Index
9,46,1,7,8,-0.58427208908176
8,93,0,5,5,1.6539593119690983
7,75,1,9,5,0.4567657718721276
8,56,0,4,5,-0.3760645168909824
7,88,0,7,6,1.341647953682932
6,82,0,6,1,0.8211290232059882
8,42,1,5,0,-1.2088948056540925
4,80,1,9,8,0.5608695579675164
1,64,1,8,0,-1.000687233463315
4,42,0,6,0,-1.4691542708925645
2,89,0,9,4,0.6129214510152108
5,54,1,5,9,-0.9486353404156206
2,87,0,9,2,0.4567657718721276
7,58,1,6,2,-0.2199088377478993
3,54,0,5,0,-1.2088948056540925
9,85,0,8,6,1.341647953682932
6,76,1,8,1,0.5608695579675164
7,48,0,8,9,-0.7924796612725374
2,60,0,9,3,-0.8965834473679262
6,57,1,8,6,-0.740427768224843
4,75,1,9,4,0.04035062749057258
4,66,1,9,6,-0.16785694470020493
5,70,1,7,8,-0.011701265557121794
5,50,1,9,8,-0.6883758751771487
5,88,1,9,9,1.0813884884444602
8,49,0,4,0,-0.6883758751771487
3,95,0,7,5,1.0293365953967657
4,95,0,9,0,1.2895960606352377
2,55,0,8,1,-1.3650504847971756
6,83,1,7,1,1.0293365953967657
6,56,1,8,9,-0.42811640993867683
8,40,0,7,0,-0.8445315543202319
1,75,0,7,6,-0.3760645168909824
4,81,1,5,4,0.4047138788244332
5,89,0,9,6,1.0293365953967657
7,88,0,7,9,1.3936998467306263
1,65,0,8,2,-0.7924796612725374
3,80,0,7,7,0.1965063066336557
1,79,0,7,4,-0.06375315860481617
7,47,0,9,8,-0.7924796612725374
8,56,0,6,7,-0.32401262384328805
8,71,1,4,8,0.6129214510152108
6,70,1,7,6,0.04035062749057258
6,62,1,7,6,-0.2199088377478993
5,41,0,8,4,-1.5212061639402588
1,69,1,5,1,-0.6883758751771487
4,47,1,9,7,-1.2609466987017868
8,48,0,9,3,-0.4801683029863712
1,53,0,5,9,-1.41710237784487
2,68,0,8,4,-0.58427208908176
3,91,1,8,9,0.8731809162536827
1,89,1,8,5,0.4047138788244332
4,49,0,8,5,-1.2609466987017868
4,99,0,8,8,1.341647953682932
5,84,0,5,8,0.7690771301582938
3,85,1,6,3,0.6649733440629051
9,65,1,4,8,0.35266198577673885
9,72,0,9,8,0.7170252371105995
4,98,1,8,6,1.601907418921404
2,88,0,8,6,0.5088176649198219
8,74,1,5,0,0.6649733440629051
3,61,0,8,6,-0.42811640993867683
3,74,1,8,7,-0.11580505165251055
4,49,1,5,0,-1.3650504847971756
6,61,1,4,3,-0.16785694470020493
5,46,0,5,1,-1.2088948056540925
3,46,1,9,9,-1.41710237784487
8,74,0,9,6,0.6649733440629051
4,98,1,9,6,1.4978036328260151
4,77,0,9,2,0.35266198577673885
5,90,0,4,5,1.0813884884444602
9,71,0,8,6,0.7690771301582938
8,53,1,7,0,-0.5322201960340656
4,95,0,8,8,1.2375441675875432
1,95,0,5,4,0.6129214510152108
8,76,1,9,1,0.8211290232059882
3,90,1,8,3,0.7690771301582938
8,69,0,4,6,0.3006100927290445
2,73,0,9,1,-0.06375315860481617
9,85,1,6,9,1.4457517397783208
4,92,0,4,5,1.0293365953967657
1,96,1,6,7,0.7170252371105995
5,56,1,7,6,-0.6363239821294543
3,70,1,5,4,-0.42811640993867683
3,46,0,7,7,-1.5212061639402588
7,45,1,8,0,-0.9486353404156206
3,54,1,7,6,-1.1047910195587036
3,54,1,6,6,-1.000687233463315
7,83,1,5,5,0.9772847023490714
8,73,0,5,4,0.6649733440629051
4,52,0,8,2,-1.2088948056540925
5,97,1,5,3,1.4978036328260151
3,67,1,4,4,-0.42811640993867683
2,43,1,9,8,-1.677361843083342
8,52,0,9,4,-0.42811640993867683
6,96,0,6,4,1.341647953682932
9,78,0,5,4,0.9772847023490714
7,82,1,9,7,1.1854922745398488
3,97,0,7,9,1.0293365953967657
7,42,1,5,3,-1.3650504847971756
4,98,1,9,4,1.4457517397783208
9,97,1,9,3,2.0703744563506534
5,85,1,9,1,0.925232809301377
2,88,1,5,6,0.5608695579675164
9,83,0,8,0,1.2895960606352377
4,65,0,8,4,-0.2719607307955937
8,95,0,5,2,1.8101149911121814
7,70,0,6,5,0.35266198577673885
6,53,1,6,3,-0.8445315543202319
7,91,1,7,6,1.6539593119690983
8,57,0,8,8,-0.2199088377478993
4,71,0,5,5,-0.32401262384328805
7,69,0,6,1,0.09240252053826696
6,46,1,9,7,-0.8965834473679262
1,52,1,8,7,-1.4691542708925645
1,99,0,5,0,0.7690771301582938
6,90,0,5,4,1.0293365953967657
9,82,0,7,8,1.341647953682932
8,58,0,6,6,-0.2199088377478993
6,80,1,4,7,0.7690771301582938
7,70,1,5,5,0.2485581996813501
6,62,0,7,7,-0.5322201960340656
7,90,1,8,9,1.3936998467306263
7,68,0,9,8,0.2485581996813501
7,70,0,8,0,0.2485581996813501
9,61,0,4,8,0.09240252053826696
3,62,1,8,9,-0.5322201960340656
6,56,1,5,5,-0.740427768224843
4,75,0,5,9,0.14445441358596134
1,44,1,8,5,-1.9896732013695082
2,82,1,5,3,0.3006100927290445
9,97,0,6,9,2.174478242446042
4,91,0,5,5,0.8731809162536827
6,55,1,4,7,-0.58427208908176
7,62,1,7,0,-0.11580505165251055
3,51,0,7,4,-1.1047910195587036
8,62,0,6,8,0.1965063066336557
1,69,1,7,2,-0.58427208908176
2,67,0,8,6,-0.58427208908176
9,92,0,4,3,1.601907418921404
2,43,1,4,0,-1.9376213083218137
3,72,0,9,8,-0.16785694470020493
8,83,0,4,4,1.1334403814921545
6,59,1,8,1,-0.2199088377478993
3,57,0,9,8,-0.8445315543202319
6,70,0,5,7,0.04035062749057258
3,52,0,6,7,-1.1568429126063982
5,62,0,9,1,-0.6363239821294543
6,73,0,7,9,0.35266198577673885
9,85,0,5,0,1.341647953682932
9,75,0,4,8,0.8211290232059882
1,78,0,6,9,-0.2719607307955937
9,46,0,6,3,-0.740427768224843
4,61,1,8,0,-0.58427208908176
2,72,0,4,3,-0.6363239821294543
6,59,1,4,9,-0.42811640993867683
6,78,1,8,4,0.6649733440629051
1,71,0,9,1,-0.6363239821294543
9,61,1,9,5,0.09240252053826696
6,73,1,8,2,0.5608695579675164
3,40,1,5,4,-1.8855694152741194
5,97,1,7,5,1.6539593119690983
3,87,1,8,5,0.6649733440629051
4,99,1,6,1,1.341647953682932
9,96,1,8,9,2.0703744563506534
5,59,0,8,0,-0.6363239821294543
7,55,0,6,4,-0.5322201960340656
5,40,1,8,5,-1.41710237784487
8,44,0,8,0,-0.9486353404156206
1,80,0,8,3,-0.11580505165251055
3,57,0,4,5,-1.1047910195587036
9,66,1,8,3,0.5088176649198219
6,93,1,5,7,1.4457517397783208
3,78,1,8,9,0.2485581996813501
5,87,1,7,0,0.7690771301582938
5,97,1,9,5,1.4978036328260151
7,62,1,8,4,-0.06375315860481617
4,96,0,6,2,1.341647953682932
1,88,0,9,8,0.5088176649198219
7,90,1,9,7,1.341647953682932
7,41,0,4,5,-1.2609466987017868
7,71,0,6,8,0.35266198577673885
7,43,0,8,2,-1.1568429126063982
4,45,1,7,1,-1.5212061639402588
3,82,0,6,2,0.14445441358596134
8,99,1,6,3,2.018322563302959
5,90,0,8,2,1.0293365953967657
3,88,0,4,6,0.7170252371105995
6,43,0,8,9,-1.3129985917494813
9,69,1,4,6,0.6129214510152108
6,63,1,4,6,-0.2719607307955937
4,87,1,7,0,0.925232809301377
4,58,1,7,7,-0.6363239821294543
7,70,0,9,4,0.3006100927290445
7,87,0,5,3,0.9772847023490714
2,81,1,4,8,0.09240252053826696
2,66,0,4,3,-0.6883758751771487
6,66,1,5,2,-0.011701265557121794
8,77,1,6,4,0.8211290232059882
6,60,0,5,8,-0.2199088377478993
2,68,1,5,1,-0.58427208908176
4,44,1,5,0,-1.8855694152741194
6,89,1,8,4,1.2895960606352377
8,42,0,9,5,-0.8965834473679262
7,78,0,4,9,0.9772847023490714
8,59,1,7,9,-0.011701265557121794
4,89,1,7,8,1.1334403814921545
3,49,1,9,0,-1.2609466987017868
9,42,1,6,1,-0.8965834473679262
1,77,1,7,5,-0.11580505165251055
3,69,1,7,3,-0.2719607307955937
3,86,0,7,5,0.5088176649198219
1,56,0,4,9,-1.41710237784487
6,70,0,9,1,0.1965063066336557
2,54,0,5,7,-1.3129985917494813
9,73,1,4,6,0.7690771301582938
6,78,1,6,3,0.7170252371105995
6,75,0,7,8,0.5088176649198219
9,99,0,8,0,2.174478242446042
1,59,1,7,9,-1.1047910195587036
7,43,1,4,1,-1.1047910195587036
4,95,0,9,9,1.2375441675875432
6,87,1,8,4,1.2375441675875432
6,65,0,7,7,0.04035062749057258
5,84,1,9,6,0.925232809301377
3,61,0,4,8,-0.740427768224843
6,73,0,9,9,0.4567657718721276
1,84,1,7,5,0.2485581996813501
2,59,0,8,3,-0.8965834473679262
9,68,0,9,7,0.6129214510152108
2,71,0,8,0,-0.5322201960340656
3,40,1,7,3,-1.9376213083218137
6,84,1,8,4,0.9772847023490714
3,84,0,9,0,0.6129214510152108
4,46,1,8,1,-1.3129985917494813
5,97,1,8,5,1.5498555258737094
2,52,0,6,0,-1.5212061639402588
3,69,0,4,2,-0.2199088377478993
8,75,0,9,5,0.9772847023490714
4,55,1,5,8,-0.8965834473679262
7,43,0,6,4,-1.000687233463315
3,79,0,9,3,0.35266198577673885
8,43,1,7,3,-1.000687233463315
3,48,1,7,7,-1.4691542708925645
6,64,1,5,9,-0.2719607307955937
8,99,1,8,8,2.0703744563506534
1,61,0,7,8,-1.0527391265110093
8,56,0,9,4,-0.16785694470020493
2,54,0,5,9,-1.41710237784487
6,48,1,9,2,-0.8965834473679262
5,69,1,9,6,0.14445441358596134
9,43,0,4,4,-0.7924796612725374
6,77,0,6,8,0.5608695579675164
3,71,1,6,6,-0.06375315860481617
1,84,1,8,3,0.1965063066336557
6,92,0,8,9,1.2895960606352377
5,46,1,6,1,-1.0527391265110093
6,59,1,6,6,-0.3760645168909824
3,44,1,9,3,-1.6253099500356474
7,71,1,5,6,0.5608695579675164
1,59,0,8,8,-1.0527391265110093
7,87,0,7,8,1.0813884884444602
8,77,1,4,4,0.8211290232059882
2,48,0,7,3,-1.573258056987953
5,53,0,5,8,-0.9486353404156206
2,76,1,6,7,0.04035062749057258
8,67,0,9,0,0.35266198577673885
3,97,1,7,1,0.9772847023490714
5,91,1,7,8,1.1334403814921545
8,57,1,7,6,-0.16785694470020493
8,86,0,4,8,1.341647953682932
3,50,0,6,4,-1.4691542708925645
2,84,1,4,8,0.4567657718721276
8,59,0,4,9,-0.2719607307955937
9,48,1,9,3,-0.58427208908176
5,56,1,4,9,-0.7924796612725374
3,86,1,9,4,0.6129214510152108
1,96,0,7,9,0.8731809162536827
7,74,1,4,2,0.5608695579675164
5,83,0,9,6,0.6649733440629051
7,58,1,4,3,-0.4801683029863712
1,57,0,9,2,-1.1568429126063982
4,56,0,4,7,-1.000687233463315
7,71,0,6,4,0.3006100927290445
4,61,0,8,4,-0.58427208908176
6,60,1,9,3,-0.3760645168909824
1,64,1,7,8,-0.7924796612725374
5,92,1,8,7,1.1854922745398488
5,60,0,9,0,-0.3760645168909824
2,75,0,9,1,-0.2199088377478993
5,71,0,5,6,-0.011701265557121794
5,58,0,6,1,-0.740427768224843
4,84,0,5,2,0.4047138788244332
4,54,1,4,9,-1.000687233463315
7,83,1,8,3,1.1334403814921545
7,73,1,5,6,0.4567657718721276
3,42,1,5,0,-1.7814656291787305
4,78,0,7,5,0.1965063066336557
2,52,1,8,2,-1.3650504847971756
8,56,0,4,6,-0.2199088377478993
5,43,1,6,1,-1.41710237784487
1,53,1,7,5,-1.5212061639402588
9,81,1,8,8,1.2895960606352377
9,64,0,5,5,0.2485581996813501
2,85,0,9,1,0.35266198577673885
9,56,1,5,9,-0.16785694470020493
9,63,1,8,7,0.4567657718721276
4,58,0,6,9,-0.9486353404156206
6,96,1,6,4,1.5498555258737094
2,89,0,6,9,0.5088176649198219
3,84,1,5,5,0.6129214510152108
7,99,1,4,0,1.4978036328260151
1,55,0,5,0,-1.2609466987017868
6,58,1,9,9,-0.2719607307955937
1,52,0,9,2,-1.41710237784487
8,76,0,6,0,0.6129214510152108
6,54,0,4,4,-0.740427768224843
5,76,0,9,8,0.5088176649198219
4,95,1,8,3,1.341647953682932
1,86,1,7,3,0.6129214510152108
7,43,1,6,7,-1.2088948056540925
2,66,1,7,5,-0.42811640993867683
1,84,0,9,6,0.14445441358596134
5,66,0,7,1,-0.32401262384328805
4,66,1,8,6,-0.3760645168909824
9,81,1,9,9,1.1334403814921545
6,59,0,4,6,-0.5322201960340656
4,62,1,8,9,-0.4801683029863712
3,75,1,5,8,-0.011701265557121794
3,82,0,6,6,0.5088176649198219
3,85,0,6,0,0.2485581996813501
9,84,0,7,4,1.1854922745398488
8,84,1,7,5,1.4457517397783208
7,44,1,5,0,-1.2088948056540925
6,45,0,7,4,-1.2088948056540925
4,59,0,6,9,-0.58427208908176
1,68,0,8,1,-0.8445315543202319
8,55,1,9,3,-0.2199088377478993
8,79,1,8,9,1.0293365953967657
6,82,0,8,2,0.8211290232059882
7,65,0,5,9,0.09240252053826696
2,89,0,7,0,0.6129214510152108
1,91,0,9,0,0.6649733440629051
7,91,1,7,9,1.4978036328260151
6,41,0,8,5,-1.4691542708925645
4,71,0,7,3,-0.16785694470020493
8,87,1,4,2,1.1334403814921545
4,59,1,8,2,-0.42811640993867683
6,86,1,8,2,0.925232809301377
1,88,0,5,0,0.2485581996813501
5,78,1,6,1,0.5088176649198219
5,63,1,9,8,-0.11580505165251055
2,40,1,5,6,-2.0417250944172025
2,68,1,4,4,-0.4801683029863712
4,65,0,6,5,-0.2719607307955937
2,43,0,4,9,-1.833517522226425
4,53,0,5,8,-1.2088948056540925
4,77,1,7,5,0.2485581996813501
8,88,1,5,2,1.3936998467306263
1,97,1,6,5,1.0293365953967657
4,74,1,6,1,0.04035062749057258
7,67,1,8,0,0.3006100927290445
5,61,0,6,7,-0.42811640993867683
1,86,1,5,0,0.35266198577673885
1,49,0,6,4,-1.5212061639402588
2,46,0,4,3,-1.7294137361310362
3,74,1,8,8,-0.011701265557121794
6,93,1,9,7,1.5498555258737094
2,72,1,8,4,-0.42811640993867683
8,91,0,6,9,1.7580630980644871
8,72,1,7,6,0.6129214510152108
2,59,0,7,5,-0.8965834473679262
4,68,1,9,0,-0.16785694470020493
7,92,0,6,3,1.5498555258737094
2,68,0,6,4,-0.6363239821294543
2,86,0,6,2,0.2485581996813501
4,54,0,5,4,-1.0527391265110093
8,50,1,6,0,-0.6883758751771487
2,77,0,7,7,0.09240252053826696
6,75,0,7,7,0.3006100927290445
7,81,1,8,7,0.9772847023490714
2,84,1,9,7,0.4567657718721276
4,95,0,4,3,1.1334403814921545
5,59,1,9,6,-0.32401262384328805
9,78,1,7,6,1.0813884884444602
6,76,1,5,7,0.5608695579675164
2,93,0,7,4,0.7170252371105995
7,83,1,5,6,0.925232809301377
2,61,1,5,1,-0.8965834473679262
7,56,0,8,0,-0.5322201960340656
4,65,1,8,6,-0.42811640993867683
4,49,1,6,1,-1.2609466987017868
1,46,0,5,0,-1.8855694152741194
1,51,1,5,0,-1.677361843083342
4,44,0,7,5,-1.5212061639402588
9,94,1,6,9,1.8621668841598757
4,49,1,6,9,-1.0527391265110093
9,75,0,7,4,0.8211290232059882
6,41,1,9,1,-1.2609466987017868
8,73,1,6,5,0.5608695579675164
6,86,1,7,9,1.2375441675875432
7,61,1,9,8,-0.011701265557121794
5,61,1,6,6,-0.42811640993867683
8,97,1,6,3,1.8621668841598757
1,99,0,6,1,0.925232809301377
7,93,0,4,4,1.4978036328260151
2,90,0,7,8,0.7170252371105995
8,62,1,6,1,0.14445441358596134
6,66,0,8,5,0.04035062749057258
4,87,1,8,9,0.8731809162536827
6,61,1,7,4,-0.42811640993867683
9,81,0,7,1,1.1854922745398488
2,41,0,4,9,-2.1978807735602857
2,58,0,4,9,-1.0527391265110093
2,89,1,9,4,0.6129214510152108
9,55,1,7,4,-0.32401262384328805
4,90,1,5,3,0.8731809162536827
6,86,0,6,5,0.9772847023490714
2,66,0,6,6,-0.58427208908176
7,69,1,4,2,0.1965063066336557
9,84,1,8,8,1.601907418921404
3,78,1,8,2,0.4047138788244332
5,57,1,9,2,-0.6363239821294543
7,66,0,7,3,0.1965063066336557
3,49,1,9,4,-1.2609466987017868
3,86,1,9,0,0.8211290232059882
2,87,1,7,3,0.3006100927290445
4,59,0,9,7,-0.6883758751771487
5,93,0,5,9,1.1334403814921545
2,43,1,7,8,-1.7814656291787305
5,87,0,5,0,0.8731809162536827
6,73,0,7,2,0.14445441358596134
4,69,0,5,7,-0.2199088377478993
9,96,0,6,8,1.9662706702552646
1,43,1,9,2,-1.9376213083218137
4,95,1,6,4,1.1854922745398488
7,54,0,5,5,-0.6883758751771487
6,89,0,4,4,1.0813884884444602
1,52,1,4,4,-1.573258056987953
7,60,0,5,4,-0.11580505165251055
1,68,0,5,7,-0.6883758751771487
8,54,0,8,2,-0.32401262384328805
5,68,1,5,5,-0.11580505165251055
8,67,1,5,3,0.2485581996813501
1,69,0,5,5,-0.4801683029863712
2,53,1,7,4,-1.5212061639402588
1,78,0,8,5,-0.06375315860481617
7,50,0,6,8,-0.6363239821294543
2,48,1,6,7,-1.5212061639402588
2,88,0,8,6,0.4567657718721276
1,57,1,7,8,-1.2609466987017868
7,89,0,9,4,1.0813884884444602
8,91,1,8,1,1.6539593119690983
3,68,0,6,6,-0.42811640993867683
9,82,1,6,0,1.1334403814921545
3,79,1,5,5,0.1965063066336557
8,91,0,5,8,1.601907418921404
1,86,1,7,3,0.3006100927290445
4,48,1,8,6,-1.1568429126063982
8,56,1,5,8,-0.06375315860481617
7,48,1,4,8,-0.740427768224843
8,48,1,7,8,-0.58427208908176
8,66,0,6,7,0.4047138788244332
6,94,1,6,6,1.4457517397783208
1,43,0,6,9,-1.9376213083218137
1,68,0,5,9,-0.5322201960340656
5,53,0,6,6,-0.8965834473679262
7,59,0,7,2,-0.2199088377478993
7,47,1,8,1,-0.8445315543202319
3,46,0,4,9,-1.41710237784487
9,57,0,6,3,-0.11580505165251055
1,97,0,5,7,0.8211290232059882
6,76,0,9,9,0.5608695579675164
9,43,1,4,6,-0.6363239821294543
8,63,1,8,3,-0.06375315860481617
1,46,0,5,5,-1.7814656291787305
5,40,1,5,8,-1.6253099500356474
2,58,0,9,7,-0.8965834473679262
5,52,1,5,1,-1.1047910195587036
1,76,1,5,6,-0.16785694470020493
7,90,0,5,7,1.5498555258737094
7,96,1,6,3,1.3936998467306263
9,47,1,4,2,-0.58427208908176
1,79,0,8,3,0.04035062749057258
3,44,0,5,1,-1.833517522226425
8,99,0,5,5,1.91421877720757
2,58,0,5,4,-1.2088948056540925
6,48,1,6,6,-1.0527391265110093
6,93,0,8,9,1.4978036328260151
3,71,1,9,9,-0.2199088377478993
6,54,1,5,6,-0.6363239821294543
7,85,1,7,5,1.1854922745398488
4,65,0,5,7,-0.5322201960340656
6,49,0,9,1,-0.8445315543202319
7,55,0,5,2,-0.6883758751771487
4,49,0,8,2,-1.3129985917494813
6,91,1,9,8,1.4978036328260151
7,74,1,7,4,0.5608695579675164
4,48,0,8,2,-1.3129985917494813
3,78,0,5,3,0.09240252053826696
1,97,1,8,0,0.8211290232059882
4,83,0,6,9,0.4047138788244332
5,85,0,6,5,0.925232809301377
7,49,0,6,0,-0.6883758751771487
9,51,1,9,2,-0.4801683029863712
3,98,0,7,2,1.0813884884444602
6,90,0,5,6,1.2895960606352377
7,87,0,5,3,1.1854922745398488
1,97,1,4,5,0.925232809301377
5,56,0,7,1,-0.6883758751771487
5,54,0,5,0,-0.8965834473679262
1,72,0,4,7,-0.42811640993867683
4,57,1,9,9,-0.7924796612725374
2,58,0,5,6,-1.000687233463315
5,74,1,8,7,0.5608695579675164
3,98,1,5,2,1.2895960606352377
2,53,1,8,4,-1.1568429126063982
1,48,0,8,2,-1.833517522226425
9,52,0,5,9,-0.3760645168909824
2,52,1,7,3,-1.41710237784487
7,60,1,9,4,-0.011701265557121794
9,99,1,5,7,2.2785820285414307
4,44,1,9,5,-1.4691542708925645
9,89,0,7,6,1.4978036328260151
6,67,0,5,5,0.04035062749057258
7,99,0,6,0,1.8621668841598757
9,58,0,7,0,0.14445441358596134
1,46,0,8,9,-1.8855694152741194
9,77,1,9,1,0.9772847023490714
9,71,1,8,9,0.7690771301582938
4,92,1,8,2,1.1334403814921545
9,93,0,4,3,1.91421877720757
4,72,0,6,7,0.14445441358596134
1,71,1,6,7,-0.58427208908176
8,79,1,9,9,1.0813884884444602
1,66,1,8,0,-0.6363239821294543
7,73,0,4,8,0.6129214510152108
8,86,1,7,3,1.3936998467306263
7,56,0,9,5,-0.3760645168909824
1,90,1,7,8,0.4567657718721276
8,41,1,5,5,-1.1568429126063982
7,61,0,8,5,-0.16785694470020493
2,45,1,6,0,-1.8855694152741194
4,49,1,7,6,-1.1568429126063982
1,77,0,9,0,0.09240252053826696
8,53,1,6,9,-0.2199088377478993
6,93,1,5,3,1.2375441675875432
6,79,1,8,2,0.5608695579675164
9,50,0,7,8,-0.32401262384328805
3,58,0,8,6,-0.7924796612725374
8,95,0,6,6,1.7060112050167926
1,49,0,7,9,-1.41710237784487
4,62,0,9,9,-0.11580505165251055
3,43,1,7,2,-1.7814656291787305
6,51,1,6,6,-0.9486353404156206
6,87,0,8,5,1.1334403814921545
7,85,0,5,2,1.0293365953967657
8,75,0,7,0,0.7170252371105995
1,58,0,7,4,-1.1568429126063982
9,40,0,5,5,-1.1568429126063982
1,73,1,4,2,-0.3760645168909824
8,61,1,6,4,0.09240252053826696
9,70,0,4,7,0.7170252371105995
4,91,0,7,1,1.1334403814921545
7,55,1,4,5,-0.6363239821294543
1,40,0,9,6,-2.145828880512591
2,77,1,4,8,-0.11580505165251055
8,92,1,7,2,1.7580630980644871
1,79,0,6,6,-0.11580505165251055
7,59,1,8,6,-0.32401262384328805
4,75,1,8,7,0.09240252053826696
1,42,0,4,5,-2.1978807735602857
5,61,1,6,1,-0.4801683029863712
9,93,1,4,0,1.8621668841598757
3,52,0,8,2,-1.2088948056540925
9,50,1,8,5,-0.16785694470020493
9,78,0,8,0,1.0813884884444602
6,90,1,5,0,0.9772847023490714
3,76,1,6,2,-0.06375315860481617
9,93,1,8,6,1.8101149911121814
4,71,1,5,1,0.04035062749057258
5,98,1,6,5,1.4978036328260151
8,41,1,6,8,-1.1047910195587036
3,60,1,4,6,-0.8965834473679262
5,62,0,4,5,-0.4801683029863712
5,77,1,5,6,0.3006100927290445
4,66,0,8,6,-0.42811640993867683
7,97,1,7,9,1.8621668841598757
1,86,0,9,8,0.2485581996813501
1,49,0,4,2,-1.7814656291787305
2,45,1,8,5,-1.6253099500356474
1,97,0,7,7,0.8211290232059882
5,59,1,9,0,-0.5322201960340656
9,95,0,5,8,1.8101149911121814
8,82,0,8,3,1.2375441675875432
4,83,0,6,9,0.5608695579675164
3,68,0,4,8,-0.5322201960340656
2,91,0,6,4,0.5608695579675164
5,67,1,7,1,-0.16785694470020493
9,59,0,5,3,-0.11580505165251055
9,44,0,5,2,-0.9486353404156206
4,65,0,7,4,-0.32401262384328805
6,61,1,9,8,-0.16785694470020493
1,92,1,6,9,0.5608695579675164
2,41,0,4,1,-2.1978807735602857
9,43,0,4,1,-1.000687233463315
7,45,0,4,6,-1.1047910195587036
9,95,1,4,5,1.9662706702552646
9,42,0,5,9,-0.9486353404156206
2,52,1,4,1,-1.573258056987953
3,59,1,9,4,-0.8965834473679262
6,80,0,7,3,0.6129214510152108
9,76,1,8,1,0.8211290232059882
7,45,1,5,8,-0.8445315543202319
9,87,0,4,1,1.4457517397783208
4,94,1,9,8,1.1334403814921545
8,96,0,8,9,2.018322563302959
4,51,1,7,3,-0.9486353404156206
1,75,1,9,5,-0.2199088377478993
9,42,1,7,1,-0.7924796612725374
2,44,0,8,7,-1.833517522226425
3,66,0,6,2,-0.2719607307955937
1,76,0,5,4,-0.3760645168909824
4,45,0,6,8,-1.3650504847971756
3,94,0,9,0,0.8211290232059882
6,70,1,6,6,0.2485581996813501
9,56,1,9,5,-0.011701265557121794
4,68,1,5,5,-0.2719607307955937
2,63,1,9,4,-0.740427768224843
1,59,1,8,3,-1.2088948056540925
2,98,0,7,1,1.1854922745398488
6,81,1,8,5,0.925232809301377
4,40,1,7,5,-1.6253099500356474
2,75,0,9,8,-0.16785694470020493
7,41,0,7,6,-1.2609466987017868
1,45,1,6,5,-1.9376213083218137
3,94,0,9,4,1.1334403814921545
6,74,1,4,6,0.2485581996813501
8,89,1,6,0,1.4457517397783208
2,78,1,8,4,-0.06375315860481617
4,62,0,8,6,-0.58427208908176
4,61,1,7,5,-0.4801683029863712
1,55,1,8,1,-1.3650504847971756
1,81,1,4,4,-0.011701265557121794
4,50,1,5,1,-1.2609466987017868
8,41,1,5,1,-1.1568429126063982
8,48,1,7,2,-0.58427208908176
7,63,0,8,0,0.04035062749057258
4,40,0,5,4,-1.8855694152741194
5,60,0,9,2,-0.6883758751771487
9,47,1,8,7,-0.5322201960340656
3,76,0,7,0,-0.16785694470020493
7,84,0,6,9,0.9772847023490714
2,78,1,8,0,-0.011701265557121794
1,49,0,7,3,-1.6253099500356474
6,62,1,8,2,-0.32401262384328805
6,63,1,5,1,-0.3760645168909824
9,86,1,8,8,1.3936998467306263
4,51,0,8,3,-1.2088948056540925
6,65,0,5,3,-0.11580505165251055
2,75,0,9,9,0.09240252053826696
4,64,0,7,1,-0.4801683029863712
6,91,1,7,4,1.0813884884444602
4,73,0,7,7,-0.011701265557121794
9,82,0,8,8,1.2375441675875432
5,86,1,8,5,0.925232809301377
1,96,0,4,9,0.6649733440629051
3,86,1,5,9,0.7170252371105995
5,76,0,6,8,0.5608695579675164
3,87,1,7,6,0.5608695579675164
2,81,0,7,4,0.14445441358596134
3,62,0,5,9,-0.740427768224843
6,47,1,4,4,-1.1568429126063982
4,50,1,4,7,-1.2088948056540925
5,83,0,4,6,0.7170252371105995
8,79,1,8,6,0.925232809301377
1,56,0,6,4,-1.2609466987017868
5,93,0,6,8,1.2895960606352377
7,61,1,4,7,-0.06375315860481617
5,71,0,5,8,-0.11580505165251055
2,44,1,8,8,-1.5212061639402588
8,83,1,8,5,1.2895960606352377
8,69,0,5,7,0.35266198577673885
6,57,0,7,6,-0.3760645168909824
9,87,1,8,6,1.4457517397783208
6,93,0,6,7,1.4457517397783208
6,57,1,6,5,-0.6883758751771487
1,53,0,5,0,-1.5212061639402588
3,49,1,8,0,-1.2088948056540925
5,60,0,7,3,-0.58427208908176
5,83,1,7,0,0.6129214510152108
1,85,1,9,5,0.3006100927290445
5,50,1,5,5,-1.1568429126063982
7,65,1,9,4,0.14445441358596134
7,83,1,6,1,1.0813884884444602
6,84,1,9,4,1.0813884884444602
3,72,1,5,2,-0.16785694470020493
1,67,0,5,7,-0.740427768224843
5,46,0,6,2,-1.2088948056540925
2,63,0,8,9,-0.8445315543202319
6,88,0,6,5,1.1334403814921545
5,57,1,8,4,-0.58427208908176
9,65,0,8,8,0.4567657718721276
2,56,1,6,4,-0.8965834473679262
2,80,0,6,0,0.04035062749057258
4,46,1,9,3,-1.41710237784487
4,74,0,7,7,0.04035062749057258
2,52,1,4,5,-1.4691542708925645
3,67,0,8,1,-0.4801683029863712
7,44,1,9,8,-0.740427768224843
6,64,0,4,9,-0.2199088377478993
6,93,1,5,0,1.341647953682932
1,49,1,7,2,-1.573258056987953
4,67,0,7,2,-0.42811640993867683
9,98,0,6,7,2.1224263493983475
3,66,1,6,7,-0.5322201960340656
6,48,1,8,3,-1.000687233463315
6,71,1,5,5,0.2485581996813501
6,76,0,9,6,0.6649733440629051
